"Classification","Name","Translated","Forms","Target population","Target population Description","From Age","To Age","Age range","Age Unit","Age displayed","Male","Female","Sex","SSI","SSI Unit","Additional information related to SSI results","Scientific Opinion SSI LINK","AIs","AIs Unit","ARs alt","ARs alt Unit","ARs","ARs Unit","PRIs","PRIs Unit","RI","RI Unit","YEAR","AUTHOR","Scientific Opinion on DRV","DOI","Scientific Opinion AR/PRI or AI or RI LINK","Additional information related to AR/PRI or AI or RI results","Additional information 2","Criteria used to set DRVs","UL","UL Unit","Scientific Opinion on the Tolerable Upper Intake Level ","Scientific Opinion UL LINK","Additional information related to UL results","Note for the webtool developer"
"Vitamins","Niacin","Niacin",,"Děti a adolescenti","Děti a adolescenti","15","17","15–17","y","15-17 roků","1","1","Chlapci/Dívky",,,,,"NA",,,,"1,3","mg NE/MJ","1,6","mg NE/MJ","NA",,"2006","Scientific Committee on Food/Scientific Panel on Dietetic Products, Nutrition, Allergies","Scientific Opinion on Dietary Reference Values for niacin",,"https://onlinelibrary.wiley.com/doi/10.2903/j.efsa.2014.3759","Hodnoty se vztahují k niacinu ve formě nikotinamidu a kyseliny nikotinové. Niacin může být syntetizován v lidském těle z nezbytné aminokyseliny tryptofanu.

NE: ekvivalent niacinu (1 NE = 1 mg niacin = 60 mg tryptofanu ze stravy)

Potřeba niacinu se vztahuje k energetické potřebě a je tedy vyjádřen v mg NE/MJ. Hodnoty vyjádřené v mg NE/den mohou být vypočteny na základě energetického potřeby uvažované skupiny 
(Vědecký panel pro dietetické výrobky, výživu a alergie při Evropském úřadu pro bezpečnost potravin = panel NDA EFSA, 2013).",,,"8","mg/den kyseliny nikotinové","Tolerable Upper Intake Levels for Vitamins and Minerals","http://www.efsa.europa.eu/sites/default/files/assets/ndatolerableuil.pdf","NA","There are two UL values for niacin : one UL for nicotinamide and one UL for nicotinic acid; they are presented on separate lines in this database but should be displayed together by the webtool"
"Vitamins","Niacin","Niacin",,"Dospělí","Dospělí","18","999","18–99","y","≥ 18 roků","1","1","Muži/Ženy",,,,,"NA",,,,"1,3","mg NE/MJ","1,6","mg NE/MJ","NA",,"2006","Scientific Committee on Food/Scientific Panel on Dietetic Products, Nutrition, Allergies","Scientific Opinion on Dietary Reference Values for niacin",,"https://onlinelibrary.wiley.com/doi/10.2903/j.efsa.2014.3759","Hodnoty se vztahují k niacinu ve formě nikotinamidu a kyseliny nikotinové. Niacin může být syntetizován v lidském těle z nezbytné aminokyseliny tryptofanu.

NE: ekvivalent niacinu (1 NE = 1 mg niacin = 60 mg tryptofanu ze stravy)

Potřeba niacinu se vztahuje k energetické potřebě a je tedy vyjádřen v mg NE/MJ. Hodnoty vyjádřené v mg NE/den mohou být vypočteny na základě energetického potřeby uvažované skupiny 
(Vědecký panel pro dietetické výrobky, výživu a alergie při Evropském úřadu pro bezpečnost potravin = panel NDA EFSA, 2013).",,,"900","mg/den nikotinamidu","Tolerable Upper Intake Levels for Vitamins and Minerals","http://www.efsa.europa.eu/sites/default/files/assets/ndatolerableuil.pdf","NA","There are two UL values for niacin : one UL for nicotinamide and one UL for nicotinic acid; they are presented on separate lines in this database but should be displayed together by the webtool"
"Vitamins","Niacin","Niacin",,"Dospělí","Dospělí","18","999","18–99","y","≥ 18 roků","1","1","Muži/Ženy",,,,,"NA",,,,"1,3","mg NE/MJ","1,6","mg NE/MJ","NA",,"2006","Scientific Committee on Food/Scientific Panel on Dietetic Products, Nutrition, Allergies","Scientific Opinion on Dietary Reference Values for niacin",,"https://onlinelibrary.wiley.com/doi/10.2903/j.efsa.2014.3759","Hodnoty se vztahují k niacinu ve formě nikotinamidu a kyseliny nikotinové. Niacin může být syntetizován v lidském těle z nezbytné aminokyseliny tryptofanu.

NE: ekvivalent niacinu (1 NE = 1 mg niacin = 60 mg tryptofanu ze stravy)

Potřeba niacinu se vztahuje k energetické potřebě a je tedy vyjádřen v mg NE/MJ. Hodnoty vyjádřené v mg NE/den mohou být vypočteny na základě energetického potřeby uvažované skupiny 
(Vědecký panel pro dietetické výrobky, výživu a alergie při Evropském úřadu pro bezpečnost potravin = panel NDA EFSA, 2013).",,,"10","mg/den kyseliny nikotinové","Tolerable Upper Intake Levels for Vitamins and Minerals","http://www.efsa.europa.eu/sites/default/files/assets/ndatolerableuil.pdf","NA","There are two UL values for niacin : one UL for nicotinamide and one UL for nicotinic acid; they are presented on separate lines in this database but should be displayed together by the webtool"
"Vitamins","Niacin","Niacin",,"Kojící ženy","Kojící ženy","18","60","18-60","y","≥ 18 roků","0","1","Ženy",,,,,"NA",,,,"1,3","mg NE/MJ","1,6","mg NE/MJ","NA",,"2006","Scientific Committee on Food/Scientific Panel on Dietetic Products, Nutrition, Allergies","Scientific Opinion on Dietary Reference Values for niacin",,"https://onlinelibrary.wiley.com/doi/10.2903/j.efsa.2014.3759","Hodnoty se vztahují k niacinu ve formě nikotinamidu a kyseliny nikotinové. Niacin může být syntetizován v lidském těle z nezbytné aminokyseliny tryptofanu.

NE: ekvivalent niacinu (1 NE = 1 mg niacin = 60 mg tryptofanu ze stravy)

Potřeba niacinu se vztahuje k energetické potřebě a je tedy vyjádřen v mg NE/MJ. Hodnoty vyjádřené v mg NE/den mohou být vypočteny na základě energetického potřeby uvažované skupiny 
(Vědecký panel pro dietetické výrobky, výživu a alergie při Evropském úřadu pro bezpečnost potravin = panel NDA EFSA, 2013).",,,"ND",,"Tolerable Upper Intake Levels for Vitamins and Minerals","http://www.efsa.europa.eu/sites/default/files/assets/ndatolerableuil.pdf","NA","The information ""ND"" should appear in the table of results. "
"Vitamins","Niacin","Niacin",,"Těhotné ženy","Těhotné ženy","18","60","18-60","y","≥ 18 roků","0","1","Ženy",,,,,"NA",,,,"1,3","mg NE/MJ","1,6","mg NE/MJ","NA",,"2006","Scientific Committee on Food/Scientific Panel on Dietetic Products, Nutrition, Allergies","Scientific Opinion on Dietary Reference Values for niacin",,"https://onlinelibrary.wiley.com/doi/10.2903/j.efsa.2014.3759","Hodnoty se vztahují k niacinu ve formě nikotinamidu a kyseliny nikotinové. Niacin může být syntetizován v lidském těle z nezbytné aminokyseliny tryptofanu.

NE: ekvivalent niacinu (1 NE = 1 mg niacin = 60 mg tryptofanu ze stravy)

Potřeba niacinu se vztahuje k energetické potřebě a je tedy vyjádřen v mg NE/MJ. Hodnoty vyjádřené v mg NE/den mohou být vypočteny na základě energetického potřeby uvažované skupiny 
(Vědecký panel pro dietetické výrobky, výživu a alergie při Evropském úřadu pro bezpečnost potravin = panel NDA EFSA, 2013).",,,"ND",,"Tolerable Upper Intake Levels for Vitamins and Minerals","http://www.efsa.europa.eu/sites/default/files/assets/ndatolerableuil.pdf","NA","The information ""ND"" should appear in the table of results. "
"Vitamins","Pantothenic acid","Pantotenová kyselina",,"Kojenci","Kojenci","7","11","7–11","mo","7-11 měsíců","1","1","Chlapci/Dívky",,,,,"3","mg/den",,,"NA",,"NA",,"NA",,"2006","Scientific Committee on Food/Scientific Panel on Dietetic Products, Nutrition, Allergies","Scientific Opinion on Dietary Reference Values for pantothenic acid",,"https://onlinelibrary.wiley.com/doi/10.2903/j.efsa.2014.3581","NA",,,"ND",,"Tolerable Upper Intake Levels for Vitamins and Minerals","http://www.efsa.europa.eu/sites/default/files/assets/ndatolerableuil.pdf","NA",
"Vitamins","Pantothenic acid","Pantotenová kyselina",,"Děti a adolescenti","Děti a adolescenti","1","3","1–3","y","1-3 roky","1","1","Chlapci/Dívky",,,,,"4","mg/den",,,"NA",,"NA",,"NA",,"2006","Scientific Committee on Food/Scientific Panel on Dietetic Products, Nutrition, Allergies","Scientific Opinion on Dietary Reference Values for pantothenic acid",,"https://onlinelibrary.wiley.com/doi/10.2903/j.efsa.2014.3581","NA",,,"ND",,"Tolerable Upper Intake Levels for Vitamins and Minerals","http://www.efsa.europa.eu/sites/default/files/assets/ndatolerableuil.pdf","NA","The information ""ND"" should appear in the table of results. "
"Vitamins","Pantothenic acid","Pantotenová kyselina",,"Děti a adolescenti","Děti a adolescenti","4","10","4–10","y","4-10 roků","1","1","Chlapci/Dívky",,,,,"4","mg/den",,,"NA",,"NA",,"NA",,"2006","Scientific Committee on Food/Scientific Panel on Dietetic Products, Nutrition, Allergies","Scientific Opinion on Dietary Reference Values for pantothenic acid",,"https://onlinelibrary.wiley.com/doi/10.2903/j.efsa.2014.3581","NA",,,"ND",,"Tolerable Upper Intake Levels for Vitamins and Minerals","http://www.efsa.europa.eu/sites/default/files/assets/ndatolerableuil.pdf","NA","The information ""ND"" should appear in the table of results. "
"Vitamins","Pantothenic acid","Pantotenová kyselina",,"Děti a adolescenti","Děti a adolescenti","11","17","11–17","y","11-17 roků","1","1","Chlapci/Dívky",,,,,"5","mg/den",,,"NA",,"NA",,"NA",,"2006","Scientific Committee on Food/Scientific Panel on Dietetic Products, Nutrition, Allergies","Scientific Opinion on Dietary Reference Values for pantothenic acid",,"https://onlinelibrary.wiley.com/doi/10.2903/j.efsa.2014.3581","NA",,,"ND",,"Tolerable Upper Intake Levels for Vitamins and Minerals","http://www.efsa.europa.eu/sites/default/files/assets/ndatolerableuil.pdf","NA","The information ""ND"" should appear in the table of results. "
"Vitamins","Pantothenic acid","Pantotenová kyselina",,"Dospělí","Dospělí","18","999","18–99","y","≥ 18 roků","1","1","Muži/Ženy",,,,,"5","mg/den",,,"NA",,"NA",,"NA",,"2006","Scientific Committee on Food/Scientific Panel on Dietetic Products, Nutrition, Allergies","Scientific Opinion on Dietary Reference Values for pantothenic acid",,"https://onlinelibrary.wiley.com/doi/10.2903/j.efsa.2014.3581","NA",,,"ND",,"Tolerable Upper Intake Levels for Vitamins and Minerals","http://www.efsa.europa.eu/sites/default/files/assets/ndatolerableuil.pdf","NA","The information ""ND"" should appear in the table of results. "
"Vitamins","Pantothenic acid","Pantotenová kyselina",,"Těhotné ženy","Těhotné ženy","18","60","18-60","y","≥ 18 roků","0","1","Ženy",,,,,"5","mg/den",,,"NA",,"NA",,"NA",,"2006","Scientific Committee on Food/Scientific Panel on Dietetic Products, Nutrition, Allergies","Scientific Opinion on Dietary Reference Values for pantothenic acid",,"https://onlinelibrary.wiley.com/doi/10.2903/j.efsa.2014.3581","NA",,,"ND",,"Tolerable Upper Intake Levels for Vitamins and Minerals","http://www.efsa.europa.eu/sites/default/files/assets/ndatolerableuil.pdf","NA","The information ""ND"" should appear in the table of results. "
"Vitamins","Pantothenic acid","Pantotenová kyselina",,"Kojící ženy","Kojící ženy","18","60","18-60","y","≥ 18 roků","0","1","Ženy",,,,,"7","mg/den",,,"NA",,"NA",,"NA",,"2006","Scientific Committee on Food/Scientific Panel on Dietetic Products, Nutrition, Allergies","Scientific Opinion on Dietary Reference Values for pantothenic acid",,"https://onlinelibrary.wiley.com/doi/10.2903/j.efsa.2014.3581","NA",,,"ND",,"Tolerable Upper Intake Levels for Vitamins and Minerals","http://www.efsa.europa.eu/sites/default/files/assets/ndatolerableuil.pdf","NA","The information ""ND"" should appear in the table of results. "
"Vitamins","Riboflavin","Riboflavin",,"Kojenci","Kojenci","7","11","7–11","mo","7-11 měsíců","1","1","Chlapci/Dívky",,,,,"0,4","mg/den",,,"NA",,"NA",,"NA",,,,"Dietary reference values for riboflavin",,"https://onlinelibrary.wiley.com/doi/10.2903/j.efsa.2017.4919","Hodnoty se vztahují k riboflavinu ve formě volného riboflavinu, flavinmononukleotidu a flavinadenindinukleotidu.",,,"ND",,,,"NA","The information ""ND"" should appear in the table of results. "
"Vitamins","Riboflavin","Riboflavin",,"Děti a adolescenti","Děti a adolescenti","1","3","1–3","y","1-3 roky","1","1","Chlapci/Dívky",,,,,"NA",,,,"0,5","mg","0,6","mg","NA",,,,"Dietary reference values for riboflavin",,"https://onlinelibrary.wiley.com/doi/10.2903/j.efsa.2017.4919","Hodnoty se vztahují k riboflavinu ve formě volného riboflavinu, flavinmononukleotidu a flavinadenindinukleotidu.",,,"ND",,,,"NA","The information ""ND"" should appear in the table of results. "
"Vitamins","Riboflavin","Riboflavin",,"Děti a adolescenti","Děti a adolescenti","4","6","4–6","y","4-6 roků","1","1","Chlapci/Dívky",,,,,"NA",,,,"0,6","mg","0,7","mg","NA",,,,"Dietary reference values for riboflavin",,"https://onlinelibrary.wiley.com/doi/10.2903/j.efsa.2017.4919","Hodnoty se vztahují k riboflavinu ve formě volného riboflavinu, flavinmononukleotidu a flavinadenindinukleotidu.",,,"ND",,,,"NA","The information ""ND"" should appear in the table of results. "
"Vitamins","Riboflavin","Riboflavin",,"Děti a adolescenti","Děti a adolescenti","7","10","7–10","y","7-10 roků","1","1","Chlapci/Dívky",,,,,"NA",,,,"0,8","mg","1","mg","NA",,,,"Dietary reference values for riboflavin",,"https://onlinelibrary.wiley.com/doi/10.2903/j.efsa.2017.4919","Hodnoty se vztahují k riboflavinu ve formě volného riboflavinu, flavinmononukleotidu a flavinadenindinukleotidu.",,,"ND",,,,"NA","The information ""ND"" should appear in the table of results. "
"Vitamins","Riboflavin","Riboflavin",,"Děti a adolescenti","Děti a adolescenti","11","14","11–14","y","11-14 roků","1","1","Chlapci/Dívky",,,,,"NA",,,,"1,1","mg","1,4","mg","NA",,,,"Dietary reference values for riboflavin",,"https://onlinelibrary.wiley.com/doi/10.2903/j.efsa.2017.4919","Hodnoty se vztahují k riboflavinu ve formě volného riboflavinu, flavinmononukleotidu a flavinadenindinukleotidu.",,,"ND",,,,"NA","The information ""ND"" should appear in the table of results. "
"Vitamins","Riboflavin","Riboflavin",,"Děti a adolescenti","Děti a adolescenti","15","17","15–17","y","15-17 roků","1","1","Chlapci/Dívky",,,,,"NA",,,,"1,4","mg","1,6","mg","NA",,,,"Dietary reference values for riboflavin",,"https://onlinelibrary.wiley.com/doi/10.2903/j.efsa.2017.4919","Hodnoty se vztahují k riboflavinu ve formě volného riboflavinu, flavinmononukleotidu a flavinadenindinukleotidu.",,,"ND",,,,"NA","The information ""ND"" should appear in the table of results. "
"Vitamins","Riboflavin","Riboflavin",,"Dospělí","Dospělí","18","999","18–99","y","≥ 18 roků","1","1","Muži/Ženy",,,,,"NA",,,,"1,3","mg","1,6","mg","NA",,,,"Dietary reference values for riboflavin",,"https://onlinelibrary.wiley.com/doi/10.2903/j.efsa.2017.4919","Hodnoty se vztahují k riboflavinu ve formě volného riboflavinu, flavinmononukleotidu a flavinadenindinukleotidu.",,,"ND",,,,"NA","The information ""ND"" should appear in the table of results. "
"Vitamins","Riboflavin","Riboflavin",,"Těhotné ženy","Těhotné ženy","18","60","18-60","y","≥ 18 roků","0","1","Ženy",,,,,"NA",,,,"1,5","mg","1,9","mg","NA",,,,"Dietary reference values for riboflavin",,"https://onlinelibrary.wiley.com/doi/10.2903/j.efsa.2017.4919","Hodnoty se vztahují k riboflavinu ve formě volného riboflavinu, flavinmononukleotidu a flavinadenindinukleotidu.",,,"ND",,,,"NA","The information ""ND"" should appear in the table of results. "
"Vitamins","Riboflavin","Riboflavin",,"Kojící ženy","Kojící ženy","18","60","18-60","y","≥ 18 roků","0","1","Ženy",,,,,"NA",,,,"1,7","mg","2","mg","NA",,,,"Dietary reference values for riboflavin",,"https://onlinelibrary.wiley.com/doi/10.2903/j.efsa.2017.4919","Hodnoty se vztahují k riboflavinu ve formě volného riboflavinu, flavinmononukleotidu a flavinadenindinukleotidu.",,,"ND",,,,"NA","The information ""ND"" should appear in the table of results. "
"Vitamins","Thiamin","Thiamin",,"Kojenci","Kojenci","7","11","7–11","mo","7-11 měsíců","1","1","Chlapci/Dívky",,,,,"NA",,,,"0,072","mg/MJ","0,1","mg/MJ","NA",,"2006","Scientific Committee on Food/Scientific Panel on Dietetic Products, Nutrition, Allergies","Dietary reference values for thiamin",,"https://onlinelibrary.wiley.com/doi/10.2903/j.efsa.2016.4653","Potřeba thiaminu se vztahuje k energetické potřebě a je tedy vyjádřena v mg/MJ. Hodnoty vyjádřené v mg/den mohou být vypočteny na základě energetické potřeby uvažované skupiny. (Panel NDA EFSA, 2013).",,,"ND",,"Tolerable Upper Intake Levels for Vitamins and Minerals","http://www.efsa.europa.eu/sites/default/files/assets/ndatolerableuil.pdf","NA",
"Vitamins","Thiamin","Thiamin",,"Děti a adolescenti","Děti a adolescenti","1","3","1–3","y","1-3 roky","1","1","Chlapci/Dívky",,,,,"NA",,,,"0,072","mg/MJ","0,1","mg/MJ","NA",,"2006","Scientific Committee on Food/Scientific Panel on Dietetic Products, Nutrition, Allergies","Dietary reference values for thiamin",,"https://onlinelibrary.wiley.com/doi/10.2903/j.efsa.2016.4653","Potřeba thiaminu se vztahuje k energetické potřebě a je tedy vyjádřena v mg/MJ. Hodnoty vyjádřené v mg/den mohou být vypočteny na základě energetické potřeby uvažované skupiny. (Panel NDA EFSA, 2013)",,,"ND",,"Tolerable Upper Intake Levels for Vitamins and Minerals","http://www.efsa.europa.eu/sites/default/files/assets/ndatolerableuil.pdf","NA","The information ""ND"" should appear in the table of results. "
"Vitamins","Thiamin","Thiamin",,"Děti a adolescenti","Děti a adolescenti","4","6","4–6","y","4-6 roků","1","1","Chlapci/Dívky",,,,,"NA",,,,"0,072","mg/MJ","0,1","mg/MJ","NA",,"2006","Scientific Committee on Food/Scientific Panel on Dietetic Products, Nutrition, Allergies","Dietary reference values for thiamin",,"https://onlinelibrary.wiley.com/doi/10.2903/j.efsa.2016.4653","Potřeba thiaminu se vztahuje k energetické potřebě a je tedy vyjádřena v mg/MJ. Hodnoty vyjádřené v mg/den mohou být vypočteny na základě energetické potřeby uvažované skupiny. (Panel NDA EFSA, 2013)",,,"ND",,"Tolerable Upper Intake Levels for Vitamins and Minerals","http://www.efsa.europa.eu/sites/default/files/assets/ndatolerableuil.pdf","NA","The information ""ND"" should appear in the table of results. "
