"Classification","Name","Translated","Forms","Target population","Target population Description","From Age","To Age","Age range","Age Unit","Age displayed","Male","Female","Sex","SSI","SSI Unit","Additional information related to SSI results","Scientific Opinion SSI LINK","AIs","AIs Unit","ARs alt","ARs alt Unit","ARs","ARs Unit","PRIs","PRIs Unit","RI","RI Unit","an","AUTHOR","Scientific Opinion on DRV","DOI","Scientific Opinion AR/PRI or AI or RI LINK","Additional information related to AR/PRI or AI or RI results","Additional information 2","Criteria used to set DRVs","UL","UL Unit","Scientific Opinion on the Tolerable Upper Intake Level ","Scientific Opinion UL LINK","Additional information related to UL results","Note for the webtool developer"
"Vitamins","Niacin","Niacin",,"Schwangere","Schwangere","18","60","18-60","y","≥ 18 Jahre","0","1","Weiblich",,,,,"NA",,,,"1,3","mg NE/MJ","1,6","mg NE/MJ","NA",,"2006","Scientific Committee on Food/Scientific Panel on Dietetic Products, Nutrition, Allergies","Scientific Opinion on Dietary Reference Values for niacin",,"https://onlinelibrary.wiley.com/doi/10.2903/j.efsa.2014.3759","Die Werte beziehen sich auf Niacin in Form von Nicotinamid und Nicotinsäure. Niacin kann im menschlichen Körper aus der unverzichtbaren Aminosäure Tryptophan synthetisiert werden.
NE: Niacin-Äquivalent (1 NE = 1 mg Niacin = 60 mg Nahrungstryptophan)

Les besoins en Niacin sont liés aux besoins énergétiques et sont donc exprimés en mg NE/MJ. Les valeurs exprimées en mg EN/jour peuvent être calculées en fonction des besoins énergétiques du groupe considéré (EFSA NDA Panel, 2013).",,,"ND",,"Tolerable Upper Intake Levels for Vitamins and Minerals","http://www.efsa.europa.eu/sites/default/files/assets/ndatolerableuil.pdf","NA","The information ""ND"" should appear in the table of results. "
"Vitamins","Pantothenic acid","Pantothensäure ",,"Säuglinge","Säuglinge","7","11","7–11","mo","7-11 Monate","1","1","Männlich/Weiblich",,,,,"3","mg/Tag",,,"NA",,"NA",,"NA",,"2006","Scientific Committee on Food/Scientific Panel on Dietetic Products, Nutrition, Allergies","Scientific Opinion on Dietary Reference Values for pantothenic acid",,"https://onlinelibrary.wiley.com/doi/10.2903/j.efsa.2014.3581","NA",,,"ND",,"Tolerable Upper Intake Levels for Vitamins and Minerals","http://www.efsa.europa.eu/sites/default/files/assets/ndatolerableuil.pdf","NA",
"Vitamins","Pantothenic acid","Pantothensäure ",,"Kinder","Kinder","1","3","1–3","y","1-3 Jahre","1","1","Männlich/Weiblich",,,,,"4","mg/Tag",,,"NA",,"NA",,"NA",,"2006","Scientific Committee on Food/Scientific Panel on Dietetic Products, Nutrition, Allergies","Scientific Opinion on Dietary Reference Values for pantothenic acid",,"https://onlinelibrary.wiley.com/doi/10.2903/j.efsa.2014.3581","NA",,,"ND",,"Tolerable Upper Intake Levels for Vitamins and Minerals","http://www.efsa.europa.eu/sites/default/files/assets/ndatolerableuil.pdf","NA","The information ""ND"" should appear in the table of results. "
"Vitamins","Pantothenic acid","Pantothensäure ",,"Kinder","Kinder","4","10","4–10","y","4-10 Jahre","1","1","Männlich/Weiblich",,,,,"4","mg/Tag",,,"NA",,"NA",,"NA",,"2006","Scientific Committee on Food/Scientific Panel on Dietetic Products, Nutrition, Allergies","Scientific Opinion on Dietary Reference Values for pantothenic acid",,"https://onlinelibrary.wiley.com/doi/10.2903/j.efsa.2014.3581","NA",,,"ND",,"Tolerable Upper Intake Levels for Vitamins and Minerals","http://www.efsa.europa.eu/sites/default/files/assets/ndatolerableuil.pdf","NA","The information ""ND"" should appear in the table of results. "
"Vitamins","Pantothenic acid","Pantothensäure ",,"Kinder","Kinder","11","17","11–17","y","11-17 Jahre","1","1","Männlich/Weiblich",,,,,"5","mg/Tag",,,"NA",,"NA",,"NA",,"2006","Scientific Committee on Food/Scientific Panel on Dietetic Products, Nutrition, Allergies","Scientific Opinion on Dietary Reference Values for pantothenic acid",,"https://onlinelibrary.wiley.com/doi/10.2903/j.efsa.2014.3581","NA",,,"ND",,"Tolerable Upper Intake Levels for Vitamins and Minerals","http://www.efsa.europa.eu/sites/default/files/assets/ndatolerableuil.pdf","NA","The information ""ND"" should appear in the table of results. "
"Vitamins","Pantothenic acid","Pantothensäure ",,"Erwachsene","Erwachsene","18","999","18–99","y","≥ 18 Jahre","1","1","Männlich/Weiblich",,,,,"5","mg/Tag",,,"NA",,"NA",,"NA",,"2006","Scientific Committee on Food/Scientific Panel on Dietetic Products, Nutrition, Allergies","Scientific Opinion on Dietary Reference Values for pantothenic acid",,"https://onlinelibrary.wiley.com/doi/10.2903/j.efsa.2014.3581","NA",,,"ND",,"Tolerable Upper Intake Levels for Vitamins and Minerals","http://www.efsa.europa.eu/sites/default/files/assets/ndatolerableuil.pdf","NA","The information ""ND"" should appear in the table of results. "
"Vitamins","Pantothenic acid","Pantothensäure ",,"Schwangere","Schwangere","18","60","18-60","y","≥ 18 Jahre","0","1","Weiblich",,,,,"5","mg/Tag",,,"NA",,"NA",,"NA",,"2006","Scientific Committee on Food/Scientific Panel on Dietetic Products, Nutrition, Allergies","Scientific Opinion on Dietary Reference Values for pantothenic acid",,"https://onlinelibrary.wiley.com/doi/10.2903/j.efsa.2014.3581","NA",,,"ND",,"Tolerable Upper Intake Levels for Vitamins and Minerals","http://www.efsa.europa.eu/sites/default/files/assets/ndatolerableuil.pdf","NA","The information ""ND"" should appear in the table of results. "
"Vitamins","Pantothenic acid","Pantothensäure ",,"Stillende","Stillende","18","60","18-60","y","≥ 18 Jahre","0","1","Weiblich",,,,,"7","mg/Tag",,,"NA",,"NA",,"NA",,"2006","Scientific Committee on Food/Scientific Panel on Dietetic Products, Nutrition, Allergies","Scientific Opinion on Dietary Reference Values for pantothenic acid",,"https://onlinelibrary.wiley.com/doi/10.2903/j.efsa.2014.3581","NA",,,"ND",,"Tolerable Upper Intake Levels for Vitamins and Minerals","http://www.efsa.europa.eu/sites/default/files/assets/ndatolerableuil.pdf","NA","The information ""ND"" should appear in the table of results. "
"Vitamins","Riboflavin","Riboflavin",,"Säuglinge","Säuglinge","7","11","7–11","mo","7-11 Monate","1","1","Männlich/Weiblich",,,,,"0,4","mg/Tag",,,"NA",,"NA",,"NA",,,,"Dietary reference values for riboflavin",,"https://onlinelibrary.wiley.com/doi/10.2903/j.efsa.2017.4919","Die Werte beziehen sich auf Riboflavin in Form von freiem Riboflavin, Flavinmononukleotid und Flavinadenindinukleotid.",,,"ND",,,,"NA","The information ""ND"" should appear in the table of results. "
"Vitamins","Riboflavin","Riboflavin",,"Kinder","Kinder","1","3","1–3","y","1-3 Jahre","1","1","Männlich/Weiblich",,,,,"NA",,,,"0,5","mg","0,6","mg","NA",,,,"Dietary reference values for riboflavin",,"https://onlinelibrary.wiley.com/doi/10.2903/j.efsa.2017.4919","Die Werte beziehen sich auf Riboflavin in Form von freiem Riboflavin, Flavinmononukleotid und Flavinadenindinukleotid.",,,"ND",,,,"NA","The information ""ND"" should appear in the table of results. "
"Vitamins","Riboflavin","Riboflavin",,"Kinder","Kinder","4","6","4–6","y","4-6 Jahre","1","1","Männlich/Weiblich",,,,,"NA",,,,"0,6","mg","0,7","mg","NA",,,,"Dietary reference values for riboflavin",,"https://onlinelibrary.wiley.com/doi/10.2903/j.efsa.2017.4919","Die Werte beziehen sich auf Riboflavin in Form von freiem Riboflavin, Flavinmononukleotid und Flavinadenindinukleotid.",,,"ND",,,,"NA","The information ""ND"" should appear in the table of results. "
"Vitamins","Riboflavin","Riboflavin",,"Kinder","Kinder","7","10","7–10","y","7-10 Jahre","1","1","Männlich/Weiblich",,,,,"NA",,,,"0,8","mg","1","mg","NA",,,,"Dietary reference values for riboflavin",,"https://onlinelibrary.wiley.com/doi/10.2903/j.efsa.2017.4919","Die Werte beziehen sich auf Riboflavin in Form von freiem Riboflavin, Flavinmononukleotid und Flavinadenindinukleotid.",,,"ND",,,,"NA","The information ""ND"" should appear in the table of results. "
"Vitamins","Riboflavin","Riboflavin",,"Kinder","Kinder","11","14","11–14","y","11-14 Jahre","1","1","Männlich/Weiblich",,,,,"NA",,,,"1,1","mg","1,4","mg","NA",,,,"Dietary reference values for riboflavin",,"https://onlinelibrary.wiley.com/doi/10.2903/j.efsa.2017.4919","Die Werte beziehen sich auf Riboflavin in Form von freiem Riboflavin, Flavinmononukleotid und Flavinadenindinukleotid.",,,"ND",,,,"NA","The information ""ND"" should appear in the table of results. "
"Vitamins","Riboflavin","Riboflavin",,"Kinder","Kinder","15","17","15–17","y","15-17 Jahre","1","1","Männlich/Weiblich",,,,,"NA",,,,"1,4","mg","1,6","mg","NA",,,,"Dietary reference values for riboflavin",,"https://onlinelibrary.wiley.com/doi/10.2903/j.efsa.2017.4919","Die Werte beziehen sich auf Riboflavin in Form von freiem Riboflavin, Flavinmononukleotid und Flavinadenindinukleotid.",,,"ND",,,,"NA","The information ""ND"" should appear in the table of results. "
"Vitamins","Riboflavin","Riboflavin",,"Erwachsene","Erwachsene","18","999","18–99","y","≥ 18 Jahre","1","1","Männlich/Weiblich",,,,,"NA",,,,"1,3","mg","1,6","mg","NA",,,,"Dietary reference values for riboflavin",,"https://onlinelibrary.wiley.com/doi/10.2903/j.efsa.2017.4919","Die Werte beziehen sich auf Riboflavin in Form von freiem Riboflavin, Flavinmononukleotid und Flavinadenindinukleotid.",,,"ND",,,,"NA","The information ""ND"" should appear in the table of results. "
"Vitamins","Riboflavin","Riboflavin",,"Schwangere","Schwangere","18","60","18-60","y","≥ 18 Jahre","0","1","Weiblich",,,,,"NA",,,,"1,5","mg","1,9","mg","NA",,,,"Dietary reference values for riboflavin",,"https://onlinelibrary.wiley.com/doi/10.2903/j.efsa.2017.4919","Die Werte beziehen sich auf Riboflavin in Form von freiem Riboflavin, Flavinmononukleotid und Flavinadenindinukleotid.",,,"ND",,,,"NA","The information ""ND"" should appear in the table of results. "
"Vitamins","Riboflavin","Riboflavin",,"Stillende","Stillende","18","60","18-60","y","≥ 18 Jahre","0","1","Weiblich",,,,,"NA",,,,"1,7","mg","2","mg","NA",,,,"Dietary reference values for riboflavin",,"https://onlinelibrary.wiley.com/doi/10.2903/j.efsa.2017.4919","Die Werte beziehen sich auf Riboflavin in Form von freiem Riboflavin, Flavinmononukleotid und Flavinadenindinukleotid.",,,"ND",,,,"NA","The information ""ND"" should appear in the table of results. "
"Vitamins","Thiamin","Thiamin",,"Säuglinge","Säuglinge","7","11","7–11","mo","7-11 Monate","1","1","Männlich/Weiblich",,,,,"NA",,,,"0,072","mg/MJ","0,1","mg/MJ","NA",,"2006","Scientific Committee on Food/Scientific Panel on Dietetic Products, Nutrition, Allergies","Dietary reference values for thiamin",,"https://onlinelibrary.wiley.com/doi/10.2903/j.efsa.2016.4653","Der Thiaminbedarf hängt mit dem Energiebedarf zusammen und wird daher in mg/MJ ausgedrückt. Die in mg/Tag ausgedrückten Werte können ausgehend vom Energiebedarf der betrachteten Gruppe berechnet werden (NDA Gremium der EFSA, 2013).",,,"ND",,"Tolerable Upper Intake Levels for Vitamins and Minerals","http://www.efsa.europa.eu/sites/default/files/assets/ndatolerableuil.pdf","NA",
"Vitamins","Thiamin","Thiamin",,"Kinder","Kinder","1","3","1–3","y","1-3 Jahre","1","1","Männlich/Weiblich",,,,,"NA",,,,"0,072","mg/MJ","0,1","mg/MJ","NA",,"2006","Scientific Committee on Food/Scientific Panel on Dietetic Products, Nutrition, Allergies","Dietary reference values for thiamin",,"https://onlinelibrary.wiley.com/doi/10.2903/j.efsa.2016.4653","Der Thiaminbedarf hängt mit dem Energiebedarf zusammen und wird daher in mg/MJ ausgedrückt. Die in mg/Tag ausgedrückten Werte können ausgehend vom Energiebedarf der betrachteten Gruppe berechnet werden (NDA Gremium der EFSA, 2013).",,,"ND",,"Tolerable Upper Intake Levels for Vitamins and Minerals","http://www.efsa.europa.eu/sites/default/files/assets/ndatolerableuil.pdf","NA","The information ""ND"" should appear in the table of results. "
"Vitamins","Thiamin","Thiamin",,"Kinder","Kinder","4","6","4–6","y","4-6 Jahre","1","1","Männlich/Weiblich",,,,,"NA",,,,"0,072","mg/MJ","0,1","mg/MJ","NA",,"2006","Scientific Committee on Food/Scientific Panel on Dietetic Products, Nutrition, Allergies","Dietary reference values for thiamin",,"https://onlinelibrary.wiley.com/doi/10.2903/j.efsa.2016.4653","Der Thiaminbedarf hängt mit dem Energiebedarf zusammen und wird daher in mg/MJ ausgedrückt. Die in mg/Tag ausgedrückten Werte können ausgehend vom Energiebedarf der betrachteten Gruppe berechnet werden (NDA Gremium der EFSA, 2013).",,,"ND",,"Tolerable Upper Intake Levels for Vitamins and Minerals","http://www.efsa.europa.eu/sites/default/files/assets/ndatolerableuil.pdf","NA","The information ""ND"" should appear in the table of results. "
"Vitamins","Thiamin","Thiamin",,"Kinder","Kinder","7","10","7–10","y","7-10 Jahre","1","1","Männlich/Weiblich",,,,,"NA",,,,"0,072","mg/MJ","0,1","mg/MJ","NA",,"2006","Scientific Committee on Food/Scientific Panel on Dietetic Products, Nutrition, Allergies","Dietary reference values for thiamin",,"https://onlinelibrary.wiley.com/doi/10.2903/j.efsa.2016.4653","Der Thiaminbedarf hängt mit dem Energiebedarf zusammen und wird daher in mg/MJ ausgedrückt. Die in mg/Tag ausgedrückten Werte können ausgehend vom Energiebedarf der betrachteten Gruppe berechnet werden (NDA Gremium der EFSA, 2013).",,,"ND",,"Tolerable Upper Intake Levels for Vitamins and Minerals","http://www.efsa.europa.eu/sites/default/files/assets/ndatolerableuil.pdf","NA","The information ""ND"" should appear in the table of results. "
"Vitamins","Thiamin","Thiamin",,"Kinder","Kinder","11","14","11–14","y","11-14 Jahre","1","1","Männlich/Weiblich",,,,,"NA",,,,"0,072","mg/MJ","0,1","mg/MJ","NA",,"2006","Scientific Committee on Food/Scientific Panel on Dietetic Products, Nutrition, Allergies","Dietary reference values for thiamin",,"https://onlinelibrary.wiley.com/doi/10.2903/j.efsa.2016.4653","Der Thiaminbedarf hängt mit dem Energiebedarf zusammen und wird daher in mg/MJ ausgedrückt. Die in mg/Tag ausgedrückten Werte können ausgehend vom Energiebedarf der betrachteten Gruppe berechnet werden (NDA Gremium der EFSA, 2013).",,,"ND",,"Tolerable Upper Intake Levels for Vitamins and Minerals","http://www.efsa.europa.eu/sites/default/files/assets/ndatolerableuil.pdf","NA","The information ""ND"" should appear in the table of results. "
"Vitamins","Thiamin","Thiamin",,"Kinder","Kinder","15","17","15–17","y","15-17 Jahre","1","1","Männlich/Weiblich",,,,,"NA",,,,"0,072","mg/MJ","0,1","mg/MJ","NA",,"2006","Scientific Committee on Food/Scientific Panel on Dietetic Products, Nutrition, Allergies","Dietary reference values for thiamin",,"https://onlinelibrary.wiley.com/doi/10.2903/j.efsa.2016.4653","Der Thiaminbedarf hängt mit dem Energiebedarf zusammen und wird daher in mg/MJ ausgedrückt. Die in mg/Tag ausgedrückten Werte können ausgehend vom Energiebedarf der betrachteten Gruppe berechnet werden (NDA Gremium der EFSA, 2013).",,,"ND",,"Tolerable Upper Intake Levels for Vitamins and Minerals","http://www.efsa.europa.eu/sites/default/files/assets/ndatolerableuil.pdf","NA","The information ""ND"" should appear in the table of results. "
"Vitamins","Thiamin","Thiamin",,"Erwachsene","Erwachsene","18","999","18–99","y","≥ 18 Jahre","1","1","Männlich/Weiblich",,,,,"NA",,,,"0,072","mg/MJ","0,1","mg/MJ","NA",,"2006","Scientific Committee on Food/Scientific Panel on Dietetic Products, Nutrition, Allergies","Dietary reference values for thiamin",,"https://onlinelibrary.wiley.com/doi/10.2903/j.efsa.2016.4653","Der Thiaminbedarf hängt mit dem Energiebedarf zusammen und wird daher in mg/MJ ausgedrückt. Die in mg/Tag ausgedrückten Werte können ausgehend vom Energiebedarf der betrachteten Gruppe berechnet werden (NDA Gremium der EFSA, 2013).",,,"ND",,"Tolerable Upper Intake Levels for Vitamins and Minerals","http://www.efsa.europa.eu/sites/default/files/assets/ndatolerableuil.pdf","NA","The information ""ND"" should appear in the table of results. "
"Vitamins","Thiamin","Thiamin",,"Schwangere","Schwangere","18","60","18-60","y","≥ 18 Jahre","0","1","Weiblich",,,,,"NA",,,,"0,072","mg/MJ","0,1","mg/MJ","NA",,"2006","Scientific Committee on Food/Scientific Panel on Dietetic Products, Nutrition, Allergies","Dietary reference values for thiamin",,"https://onlinelibrary.wiley.com/doi/10.2903/j.efsa.2016.4653","Der Thiaminbedarf hängt mit dem Energiebedarf zusammen und wird daher in mg/MJ ausgedrückt. Die in mg/Tag ausgedrückten Werte können ausgehend vom Energiebedarf der betrachteten Gruppe berechnet werden (NDA Gremium der EFSA, 2013).",,,"ND",,"Tolerable Upper Intake Levels for Vitamins and Minerals","http://www.efsa.europa.eu/sites/default/files/assets/ndatolerableuil.pdf","NA","The information ""ND"" should appear in the table of results. "
"Vitamins","Thiamin","Thiamin",,"Stillende","Stillende","18","60","18-60","y","≥ 18 Jahre","0","1","Weiblich",,,,,"NA",,,,"0,072","mg/MJ","0,1","mg/MJ","NA",,"2006","Scientific Committee on Food/Scientific Panel on Dietetic Products, Nutrition, Allergies","Dietary reference values for thiamin",,"https://onlinelibrary.wiley.com/doi/10.2903/j.efsa.2016.4653","Der Thiaminbedarf hängt mit dem Energiebedarf zusammen und wird daher in mg/MJ ausgedrückt. Die in mg/Tag ausgedrückten Werte können ausgehend vom Energiebedarf der betrachteten Gruppe berechnet werden (NDA Gremium der EFSA, 2013).",,,"ND",,"Tolerable Upper Intake Levels for Vitamins and Minerals","http://www.efsa.europa.eu/sites/default/files/assets/ndatolerableuil.pdf","NA","The information ""ND"" should appear in the table of results. "
"Vitamins","Vitamin A","Vitamin A",,"Säuglinge","Säuglinge","7","11","7–11","mo","7-11 Monate","1","1","Männlich/Weiblich",,,,,"NA",,,,"190","μg RE/Tag","250","μg RE/Tag","NA",,"2006","Scientific Committee on Food/Scientific Panel on Dietetic Products, Nutrition, Allergies","
Scientific Opinion on Dietary Reference Values for vitamin A",,"https://onlinelibrary.wiley.com/doi/10.2903/j.efsa.2015.4028","Die Werte beziehen sich auf Vitamin A in Form von Retinol, Retinylestern und Provitamin A-Carotinoiden.
RE: retinol equivalent (Retinol-Äquivalent) Provitamin A-Carotinoide haben eine geringere Bioverfügbarkeit als Retinol. Um diesen Unterschieden Rechnung zu tragen, wurden Retinol-Äquivalente (REs) eingeführt. Diese sind definiert als 1 μg RE = 1 μg Retinol = 6 μg β-Carotin = 12 μg anderer Carotinoide mit Provitamin A-Aktivität.",,,"ND",,"Tolerable Upper Intake Levels for Vitamins and Minerals","http://www.efsa.europa.eu/sites/default/files/assets/ndatolerableuil.pdf","NA",
